"marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date","type","helpful_ratio","helpful","has_votes","impact_pos","impact_neg","cum_star_rating","review_month","impact_star"
"us",7686469,"R1FB7BN6Z0L3XO","B005GSZB9Q",771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white","major appliances",5,1,2,"n","y","this is a funny story.","this is a funny story....years ago my husband found one of these cube microwaves at a garage sale for $25.00!  it was perfect for our daughter as she has an extremely small kitchen with very little counter space etc.  recently i moved to a older home, new home to me with lots of charm and very little counter space. no room for an over the range microwave. my new little whirlpool cube fits perfectly into the corner space of my new little kitchen!  love it, love it, love it....however $25.00 would have been an easier price on the pocket book! lol",2015-08-24,"microwave",0.5,FALSE,TRUE,0,0,3.5,2015-08-01,NA
"us",46694531,"R3U4EMQXXN5ZWA","B008MD2RH6",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",4,0,0,"n","y","love to nuke","good price, has continued to work very well since december 2014 (8 months). my only recent complaint is that the glass carousel no longer seems to fit tightly over the plastic gear in the center. it therefore makes a rattling sound as the gear turns. i don't see what could cause the loose fit. nevertheless, the carousel does turn, just not very quietly.<br /><br />otherwise, great buy. it is still easy to clean. i love using the 1, 2 and 3 settings for one-touch cooking times of 1, 2 or 3 minutes. i really like being able to turn the microwave on for 30 seconds by simply touching &#34;start&#34; one time. some people have complained that the door is hard to open so that when the large &#34;open&#34; button is pushed, the entire microwave moves, but i have not had that experience. i seldom use the programmed settings for vegetables, popcorn, potato, etc. i had a bad experience burning a minibag of popcorn - the microwave didn't sense a need to stop cooking. however, it's fine for baking a potato.<br /><br />i do not understand the benefit of the rather extreme concave back to the interior, which contributes to the 1.4 cu ft interior volume. but the size is right for me regardless. certainly this was the best buy on amazon for my purposes.",2015-08-24,"microwave",NA,NA,FALSE,0,0,3.52631578947368,2015-08-01,NA
"us",20673186,"RCFH27W77OTPH","B004ZU09QQ",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",4,0,0,"n","y","this is a great product. the size is perfect and it works ...","although it slides when you open the door, this is a great product. the size is perfect and it works great.<br /><br />because of how my kitchen is designed, i cant push my microwave against the wall.  if you can, then your microwave will not slide.",2015-08-24,"microwave",NA,NA,FALSE,0,0,3.55,2015-08-01,NA
"us",16397097,"R2R63T6FP7G9JL","B0055UBB4O",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",4,0,0,"n","y","four stars","solid microwave for a good price.",2015-08-24,"microwave",NA,NA,FALSE,0,0,3.57142857142857,2015-08-01,NA
"us",14228362,"R3YSEIBEK0XYT","B00DUZ8LBW",930071734,"ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017","major appliances",5,0,0,"n","y","timely delivery, good product.","prompt delivery, my microwave is back up and running.",2015-08-24,"microwave",NA,NA,FALSE,0,0,3.52173913043478,2015-08-01,NA
"us",42678211,"R9HXJK5NX9IPY","B007V7G5TU",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",5,0,0,"n","y","five stars","very attractive and useful mircorwave",2015-08-24,"microwave",NA,NA,FALSE,0,0,3.58333333333333,2015-08-01,NA
"us",14546777,"R14FJ9TGHJN8X8","B005GSZB9Q",771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white","major appliances",5,0,0,"n","y","whirlpool wmc20005yw 0.5 cubic ft. microwave white","although only .5 it holds a nice size dish.  i love that the controls are at the bottom. counter space is limited so this is peer.  would be great in a dorm room too",2015-08-23,"microwave",NA,NA,FALSE,0,0,3.64,2015-08-01,NA
"us",13560534,"R36FKD0RA85LD2","B004ZU09QQ",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",3,1,2,"n","y","danby 1.1 cuft microwave good unit","unit is lighter than expected. cooks as expected. door latch is hard to push, but not hard enough to move unit while opening. light comes on as unit runs, not as door opens. buttons are convenient for cooking, but read directions, some difference to set power levels, than other microwaves i have owned. went with this unit, due to reviews, size and price.",2015-08-21,"microwave",0.5,FALSE,TRUE,0,0,3.61538461538462,2015-08-01,NA
"us",1316798,"RV08WAK7KQ5C8","B00NG0FP7E",565072108,"lg over-the-range microwave oven with 300 cfm venting system","major appliances",5,1,2,"n","y","five stars","extremly satisfied",2015-08-21,"microwave",0.5,FALSE,TRUE,0,0,3.66666666666667,2015-08-01,NA
"us",16996448,"RUMJPRPFJFIZ2","B004NXUJ60",523301568,"microwave cavity paint 98qbp0302","major appliances",5,0,0,"n","y","worked well on sharp carousel ii","worked well on an old sharp carousel ii microwave. 1 can was enough for 2 coats. first make sure you sand down and prime any rust spots so they won't show through.",2015-08-20,"microwave",NA,NA,FALSE,0,0,3.71428571428571,2015-08-01,NA
"us",42040790,"R29HSQ1GJXRRXH","B007V7G5TU",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",5,0,0,"n","y","great purchase. the microwave does the job and was ...","great purchase.  the microwave does the job and was a great price.",2015-08-20,"microwave",NA,NA,FALSE,0,0,3.75862068965517,2015-08-01,NA
"us",19768842,"RRO2C7LNHYSSL","B004NXUJ60",523301568,"microwave cavity paint 98qbp0302","major appliances",5,0,0,"n","y","five stars","excellent results",2015-08-20,"microwave",NA,NA,FALSE,0,0,3.8,2015-08-01,NA
"us",36581725,"ROKWTKVHCUN0D","B0052G51AQ",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",5,0,0,"n","y","five stars","works great, product was as describer and delivered promptly and on time.",2015-08-20,"microwave",NA,NA,FALSE,0,0,3.83870967741935,2015-08-01,NA
"us",9939829,"R23IP4R4VPCU7W","B005GSZB3M",109226352,"whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave","major appliances",5,2,2,"n","y","truckers mucrowave","perfect for semi truck at 750 watts can run on1000 watt inverter",2015-08-20,"microwave",1,TRUE,TRUE,1,0,3.875,2015-08-01,"helpful 5 star"
"us",38328350,"R3ALDVS4RB8YJD","B0052G51AQ",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",4,47,53,"n","y","gap on the top right","i just received mine and, when it's running, you can see the interior light shinning through a gap on the top corner. not sure if this is normal or safe, so i've submitted a question about it. for now, i'll give it a 3 star review for looks and the slightly annoying bang! the door makes when it closes, pending any heating and an answer to my question. i'll update then. i'm attaching pictures of the gap.<br /><br />update (9/26/2015): well, the gap doesn't seem to be a normal feature, but it doesn't seem to affect the operation of the microwave oven in any way. i mostly use it for heating up leftovers and it works great for that purpose, have not tried it for any serious cooking. the loud door is far more tolerable now after a few uses, barely noticeable. updating my review to 4 stars, won't do five only because of that gap.",2015-08-19,"microwave",0.886792452830189,TRUE,TRUE,1,0,3.87878787878788,2015-08-01,"helpful 4 star"
"us",30384634,"R7LFUNGK7ZW6L","B004NXUJ60",523301568,"microwave cavity paint 98qbp0302","major appliances",5,0,0,"n","y","five stars","works well with proper preparation.",2015-08-19,"microwave",NA,NA,FALSE,0,0,3.91176470588235,2015-08-01,NA
"us",47830216,"R2UQX5X29O3ICI","B0055UBB4O",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",4,0,0,"n","y","but it fits where we wanted it just perfect and we like the looks","we ordered it for a boat that we are rebuilding not real sure how its going to work yet. but it fits where we wanted it just perfect and we like the looks. that is about all i can tell you at the present time.  terry",2015-08-19,"microwave",NA,NA,FALSE,0,0,3.88888888888889,2015-08-01,NA
"us",34078104,"R3MSBQ3L6OIFIP","B003KI1W3I",984005611,"sharp rmotda252wrzz microwave turntable motor","major appliances",5,0,0,"n","y","five stars","good",2015-08-18,"microwave",NA,NA,FALSE,0,0,3.91891891891892,2015-08-01,NA
"us",52830657,"RPR2PCYD8LDEM","B004ZU09QQ",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",4,0,0,"n","y","it's pretty powerful. it looks as if there are many ...","needed one in a hurry and my teen bought this. it's pretty powerful. it looks as if there are many brands that are actually this same machine.",2015-08-18,"microwave",NA,NA,FALSE,0,0,3.92105263157895,2015-08-01,NA
"us",48862363,"R17Z5LA3XNPOSX","B00EU7AMX4",991090482,"ge pvm9179sfss profile 1.7 cu. ft. stainless steel over-the-range microwave - convection","major appliances",5,0,1,"n","y","what a great unit! took some fiddling to install but the ...","what a great unit!  took some fiddling to install but the unit itself is really very nice.",2015-08-18,"microwave",0,FALSE,TRUE,0,0,3.94871794871795,2015-08-01,NA
"us",13408354,"R1V1MIFZU32A97","B005GSZB7I",827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd","major appliances",5,3,3,"n","y","the fabuous whirlpool mini!","i had found a small blue cube micro wave some years ago.  after 16 years of service it finally wore out.  i love the cube shape and took a risk on ordering this little gem.  i couldn't be happier.  it is the great same size, the outside is fabulous and it has more power than the last microwave. would not hesitate to purchase this again! totally worth the price.",2015-08-18,"microwave",1,TRUE,TRUE,1,0,3.975,2015-08-01,"helpful 5 star"
"us",43476708,"R33HSAVWTVNLG6","B00NG0FP7E",565072108,"lg over-the-range microwave oven with 300 cfm venting system","major appliances",5,0,1,"n","y","five stars","love lg products. got product in a timely manner.",2015-08-18,"microwave",0,FALSE,TRUE,0,0,4,2015-08-01,NA
"us",43776930,"R37VRG2JRLUORR","B0055UBB4O",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",3,2,2,"n","y","nothing special, but fits the bill.","works well enough for my purposes. just the right size. i dig the 1 touch feature for 30 seconds (start) and minutes (number buttons). it's also good that it has the removable glass rotator thingy. what brings the star count down are the button sizes themselves <u+0096><u+00a0>super tiny, and the handle. while this microwave is nice and light and the door seals well, that doesn't make for a good combination for opening the door. so i have to hold one side to apply opposite pressure to open the door. i think this could be solved with some super rubber feet, but i shouldn't have to add them myself.",2015-08-17,"microwave",1,TRUE,TRUE,0,1,3.97619047619048,2015-08-01,"helpful 3 star"
"us",2200793,"R1UFH7URKHIN3E","B0055UBB4O",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",1,1,1,"n","y","received defected item","came in brand new package but item doesn't work at all.",2015-08-17,"microwave",1,NA,TRUE,0,0,3.90697674418605,2015-08-01,NA
"us",43357025,"R3M0JKAJ6MB493","B0052G51AQ",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",5,0,1,"n","y","but it heats quickly and is very easy to clean","you can't use the &#34;cook&#34; feature with a timer going on the machine, but it heats quickly and is very easy to clean.",2015-08-16,"microwave",0,FALSE,TRUE,0,0,3.93181818181818,2015-08-01,NA
"us",47563179,"RE5FI6X7K940Q","B0055UBB4O",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",5,0,0,"n","y","five stars","got it sooner thank you",2015-08-15,"microwave",NA,NA,FALSE,0,0,3.95555555555556,2015-08-01,NA
"us",45699801,"R191WJ8DHZTEB3","B00EU7AMX4",991090482,"ge pvm9179sfss profile 1.7 cu. ft. stainless steel over-the-range microwave - convection","major appliances",1,6,9,"n","y","it looks like it is cooking but the water is at room ...","it came slightly damaged but main problem is that it does not heat at all in any functions.  i have tried to heat a cup of water with microwave express, it looks like it is cooking but the water is at room temperature after 30 seconds.  then i have tried all the functions and none of them work.  the surface light and the vent fan works fine.  i really should try it before i install it.  now i have all the trouble to remove it and install another one.<br /><br />i order it from amazon and contacted both the seller home care company.  since it is saturday so i will have to wait up to two working days to to get a respond from home care company.  i am not sure what will happen but i am not recommend to buy this product or buy it online.",2015-08-15,"microwave",0.666666666666667,TRUE,TRUE,0,1,3.8936170212766,2015-08-01,"helpful 1 star"
"us",9762969,"R33QQZWE5WZ1MK","B0073YCGK8",542519500,"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt","major appliances",5,1,1,"n","y","easy install.  looks great.  works great.","lighter than the ge one it replaced.  easy, simple to use touchpad.  installation was easy and i am not the best when it comes to installation of appliances.  i usually pay someone but the previous reviews indicated it was simple and they were right.  you just need 2 people when you are ready to lift it up and hang it in place.",2015-08-13,"microwave",1,NA,TRUE,0,0,3.93877551020408,2015-08-01,NA
"us",33552683,"R2XD9H8S4VPDDT","B00NG0FP7E",565072108,"lg over-the-range microwave oven with 300 cfm venting system","major appliances",5,3,4,"n","y","great microwave, i would purchase again.","install was really easy, and the microwave looks and works great. the buttons are really touch sensitive and it seems to clean very easily.",2015-08-13,"microwave",0.75,TRUE,TRUE,1,0,3.96,2015-08-01,"helpful 5 star"
"us",15901046,"R2OXNE998ILXLZ","B007V7G5TU",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",1,0,0,"n","y","amazon reviews were misleading.","one of my worst amazon purchases. i hate this microwave and deeply regret purchasing it.  it is giant and heavy, sits crooked on a flat surface, and heats food unevenly!  you can get way better for less money!!!!!  shocked, because usually amazon reviews are so spot on.",2015-08-12,"microwave",NA,NA,FALSE,0,0,3.90196078431373,2015-08-01,NA
"us",32907120,"R1CXMZHGT72D65","B00NG0FP7E",565072108,"lg over-the-range microwave oven with 300 cfm venting system","major appliances",5,0,1,"n","y","five stars","just installed it  that part was easy",2015-08-12,"microwave",0,FALSE,TRUE,0,0,3.92307692307692,2015-08-01,NA
"us",13920155,"R1DDJOZCYZBOT9","B00009V3X6",459626087,"sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves","major appliances",5,2,3,"n","y","i couldn't enjoy our travels in our rv if i didn't have ...","i couldn't enjoy our travels in our rv if i didn't have my sharp convection/microwave oven. i just love it !",2015-08-11,"microwave",0.666666666666667,TRUE,TRUE,1,0,3.94444444444444,2015-08-01,"helpful 5 star"
"us",35553621,"R3EPBXK1X7BZDI","B0073YCGPI",731025324,"whirlpool wmh31017aw microwave","major appliances",5,0,0,"n","y","excellent microwave -- does the job!","excellent product -- does the job.  i have one in my home, and when an older over-the-stove unit failed in a rental, i immediately ordered another.  a few things are tricky in the install, but were easily and quickly resolved.  tenants happy, i'm happy.  in this case, the older unit had limited functionality, the whirlpool has several features new to them that are real benefits.",2015-08-10,"microwave",NA,NA,FALSE,0,0,3.91071428571429,2015-08-01,NA
"us",39828584,"R1HFUJLGGZLA2X","B00NN136NQ",464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel","major appliances",5,0,0,"n","y","five stars","love it!",2015-08-09,"microwave",NA,NA,FALSE,0,0,3.92982456140351,2015-08-01,NA
"us",12284007,"R1SGRCSYQEMI0F","B001QFYDSI",295520151,"sharp microwave drawer oven","major appliances",5,0,0,"n","y","great drawer microwave","we really like the look of this microwave. we used the same model in our last home and liked it and just had a new home built and chose to have the same model installed in our new kitchen. we have never had any issues with it. it is classy looking, large enough for a casserole dish, and heats well.",2015-08-09,"microwave",NA,NA,FALSE,0,0,3.94827586206897,2015-08-01,NA
"us",17681666,"R198VUDI60EYSE","B008MD2RH6",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",2,4,4,"n","y","microwave worked fine when i bought back in march '15","microwave worked fine when i bought back in march '15; then a few days ago it would not turn on. will not buy danby microwaves again.",2015-08-09,"microwave",1,TRUE,TRUE,0,1,3.91525423728814,2015-08-01,"helpful 2 star"
"us",15944240,"R2VDH787K2ZDVS","B0052G51AQ",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",2,2,3,"n","y","to the point where it's annoying. if i had known this before i purchased ...","when you close the door, it is very loud, to the point where it's annoying. if i had known this before i purchased it, i would have bought a more expensive one to not deal with the noise every time it closes. the plastic covering the buttons is already ripping, had it for less than a year. other than that, it works fine.",2015-08-09,"microwave",0.666666666666667,TRUE,TRUE,0,1,3.88333333333333,2015-08-01,"helpful 2 star"
"us",11216874,"RJSZGT70TBDBX","B0055UBB4O",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",4,0,1,"n","y","still in the box","purchased this for college student and it has not been used yet. still in the original box. looks nice, however.",2015-08-09,"microwave",0,FALSE,TRUE,0,0,3.88524590163934,2015-08-01,NA
"us",24044335,"R1LKTKXR8G1437","B00012ORT2",305608994,"sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves","major appliances",5,0,1,"n","y","five stars","awesome!",2015-08-09,"microwave",0,FALSE,TRUE,0,0,3.90322580645161,2015-08-01,NA
"us",5679534,"R2UDBTRZJPU09T","B007V7G5TU",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",3,0,0,"n","y","but it is a little slow and worse of all it has no way to quickly add ...","microwave and reheat function works well, but it is a little slow and worse of all it has no way to quickly add 30 seconds or a minute. you must always either select a mode or manually enter the cook time before starting.",2015-08-08,"microwave",NA,NA,FALSE,0,0,3.88888888888889,2015-08-01,NA
"us",2715832,"R2487ZJ2GCE02N","B0052G14E8",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",5,0,0,"n","y","five stars","very good item",2015-08-07,"microwave",NA,NA,FALSE,0,0,3.90625,2015-08-01,NA
"us",16496840,"R33PO0Y4KJSRIB","B005GSZB9Q",771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white","major appliances",5,0,0,"n","y","love it!","i was reluctant to get a microwave because of limited counter space that i have in my tiny apartment, so i talked myself out of not needing a microwave. but then i realize how convenient it is to have one and found this one that's just the right size, that's when i knew i had to get it. but don't let its size fool you...it can fit a full sized dinner plate. five star for sleek design and function. love it!",2015-08-06,"microwave",NA,NA,FALSE,0,0,3.92307692307692,2015-08-01,NA
"us",16779914,"R32U84HFYW9RAB","B004ZUWBVW",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",5,0,0,"n","y","great price, great microwave","the microwave does what it's supposed to do and is easy to use. i like the express settings so when you press any single digit it automatically puts in that amount of minutes. it is great for urban kitchen needs. for smaller kitchens, doesn't take up too much space or for bringing up flights of stairs it is nice and light. really compact, heats up food well. great for the price.",2015-08-06,"microwave",NA,NA,FALSE,0,0,3.93939393939394,2015-08-01,NA
"us",18164108,"R243KI1FG0AU9V","B004NXUJ60",523301568,"microwave cavity paint 98qbp0302","major appliances",4,2,2,"n","y","very good but smelly","our microwave was working fine, but had a number of rusty spots.  i cleaned the inside really well and sanded the spots to bare metal.  there was enough paint in the can to cover the spots as well as put a light layer on the remainder of the interior.  i.e. to give a uniform color appearance.  the only issue is that it took a week for it to air out.  you could still smell it a couple of weeks later.  but eventually it went away.  overall, i'm happy.  the 10-yr microwave continues to work well and now it looks nice again too.",2015-08-05,"microwave",1,TRUE,TRUE,1,0,3.94029850746269,2015-08-01,"helpful 4 star"
"us",37140085,"R2WZZTZYTMETND","B00NQFSSWS",692404913,"samsung counter top microwave","major appliances",5,2,2,"n","y","a real beauty!","what a beautiful micro.  i love it.  works great.",2015-08-05,"microwave",1,TRUE,TRUE,1,0,3.95588235294118,2015-08-01,"helpful 5 star"
"us",13834456,"R3E7YAWJUADFEN","B0055UBB4O",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",4,0,0,"n","y","very satisfied","for the low price, it works very well. compact and nice looking.",2015-08-05,"microwave",NA,NA,FALSE,0,0,3.95652173913043,2015-08-01,NA
"us",16390693,"R2DJ78G40RCH9Z","B005GSZB3M",109226352,"whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave","major appliances",5,0,0,"n","y","excellent!","excellent! i love the shape and size, perfect for a small kitchen",2015-08-04,"microwave",NA,NA,FALSE,0,0,3.97142857142857,2015-08-01,NA
"us",41449260,"RN8OH8WQQAE3Z","B007V7G5TU",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",5,0,0,"n","y","better than expected!","had not heard of this brand. was a little unsure about purchasing.  really nice looking and very quiet!  great value!",2015-08-04,"microwave",NA,NA,FALSE,0,0,3.98591549295775,2015-08-01,NA
"us",1103910,"RRC3S9SHXY1XP","B0073YCGPI",731025324,"whirlpool wmh31017aw microwave","major appliances",5,0,0,"n","y","five stars","very good",2015-08-04,"microwave",NA,NA,FALSE,0,0,3.95890410958904,2015-08-01,NA
"us",35729606,"R2S6C5PBXVCHFD","B0055UBB4O",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",5,0,0,"n","y","five stars","this is the best, most efficient little microwave we have ever had.",2015-08-04,"microwave",NA,NA,FALSE,0,0,3.97297297297297,2015-08-01,NA
"us",993508,"R1RCBMXTERHOHJ","B00012ORT2",305608994,"sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves","major appliances",5,0,1,"n","y","five stars","easily installed it is both attractive and operates easily",2015-08-03,"microwave",0,FALSE,TRUE,0,0,3.98666666666667,2015-08-01,NA
"us",14065351,"RTRM5DKF96E9D","B005GSZB9Q",771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white","major appliances",5,0,0,"n","y","this is the perfect size for the space we have and i think ...","this is the perfect size for the space we have and i think it's the only one that will fit! and good quality.",2015-08-02,"microwave",NA,NA,FALSE,0,0,4,2015-08-01,NA
"us",17321040,"R32N9OYUHZYHKB","B00NG0FP7E",565072108,"lg over-the-range microwave oven with 300 cfm venting system","major appliances",2,21,22,"n","y","not very happy with the new design","i had the older version 2083st and it stopped working so i replaced it with this microwave - has identical size and older model does not exist.<br /><br />two aspects were problematic from the prior model - one of the mounting screws was located in the wrong position, thankfully the wall bracket and one of the screws aligned perfectly. so had to drill one more screw. however, the two screws are not symmetrical i..e the distance from the sides of the microwave are different. this is bad engineering, as the center of gravity is not the center.<br />second, the interior is grey, so we cannot be see the food cooking. moreover, the bottom of the outside panel is tinted (or black) so unless you are 6 ft tall, you cannot see the very dark interior with very small light.<br />further, the microwave arrived with the mounting bracket (which was located at the top of the microwave carton) bent; thankfully, we had the older one, we did not have to use it.<br />overall, disappointed with lg design and there is no backward compatibility with older models.",2015-08-02,"microwave",0.954545454545455,TRUE,TRUE,0,1,3.97402597402597,2015-08-01,"helpful 2 star"
"us",36366886,"R39MLY03O5BEIB","B0052G51AQ",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",4,0,0,"n","y","four stars","i wonder if they will ever produce a microwave that only beeps once!",2015-08-02,"microwave",NA,NA,FALSE,0,0,3.97435897435897,2015-08-01,NA
